,Beta,Gamma,t,min(S),max(I)
1964,0.45,0.55,18.305077539832304,0,10740
1965,0.45,0.6,20.805231337124237,2,10064
1966,0.45,0.65,14.301518997259016,0,10787
1967,0.45,0.7,12.438706689819313,0,10911
1968,0.45,0.75,12.239911249245733,0,10515
1969,0.45,0.8,13.357864532158773,0,10390
1970,0.45,0.85,12.422151429418824,1,10044
1971,0.45,0.9,12.96349301195958,0,10042
1972,0.45,0.95,9.817513035663913,0,9944
1973,0.45,1.0,10.439728232223981,0,9726
1974,0.5,0.01,1064.7025894797757,0,12826
1975,0.5,0.05,206.0733447457904,0,12517
1976,0.5,0.1,105.27047362337368,0,12106
1977,0.5,0.15,68.00923906568478,0,12358
1978,0.5,0.2,63.553921337936096,0,12048
1979,0.5,0.25,36.16170753965393,0,11255
1980,0.5,0.3,44.751841681389465,0,11641
1981,0.5,0.35,26.372015049789802,0,11669
1982,0.5,0.4,23.90521805782014,0,11820
1983,0.5,0.45,24.381878211203066,0,11606
1984,0.5,0.5,19.165488441233467,0,11377
1985,0.5,0.55,17.27692357442148,0,11484
1986,0.5,0.6,17.775664889399696,0,11414
1987,0.5,0.65,16.017243594279964,0,11259
1988,0.5,0.7,13.887617679973252,0,11329
1989,0.5,0.75,14.20678892965608,0,10769
1990,0.5,0.8,13.068638270326645,0,10373
1991,0.5,0.85,12.235749170255993,0,10062
1992,0.5,0.9,11.319004965595164,0,10520
1993,0.5,0.95,9.487928363603066,0,10520
1994,0.5,1.0,13.936755022236365,1,10233
1995,0.55,0.01,1145.830584034149,0,12878
1996,0.55,0.05,169.35607682514834,0,12584
1997,0.55,0.1,91.20670941313142,0,12518
1998,0.55,0.15,75.17266621155237,0,12481
1999,0.55,0.2,50.057410997433564,0,12068
2000,0.55,0.25,63.18688276001245,0,12008
2001,0.55,0.3,29.92595669994409,0,11831
2002,0.55,0.35,32.748843254394174,0,11686
2003,0.55,0.4,28.34724349277107,0,11848
2004,0.55,0.45,22.634877031982512,0,11582
2005,0.55,0.5,18.411583935829317,0,10294
2006,0.55,0.55,15.998232991891987,0,11398
2007,0.55,0.6,0.08103996919901091,12915,1
2008,0.55,0.65,14.82033567457185,0,11312
2009,0.55,0.7,14.66564192526284,0,11087
2010,0.55,0.75,13.213796279472414,3,9848
2011,0.55,0.8,12.950581690475394,0,11126
2012,0.55,0.85,13.275313750059604,0,11152
2013,0.55,0.9,11.29143159664722,0,10452
2014,0.55,0.95,9.446654220279392,0,10319
2015,0.55,1.0,9.276764980056974,0,10898
2016,0.6,0.01,1042.1874061602741,0,12788
2017,0.6,0.05,192.71440687316996,0,12693
2018,0.6,0.1,100.73681532656413,0,12556
2019,0.6,0.15,73.46670594442777,0,12461
2020,0.6,0.2,56.525007958639094,0,12184
2021,0.6,0.25,41.14623325307847,0,12101
2022,0.6,0.3,29.527271080123906,0,12099
2023,0.6,0.35,32.333291101737586,0,11653
2024,0.6,0.4,21.68126398333655,0,10697
2025,0.6,0.45,24.06290078796741,0,11485
2026,0.6,0.5,20.971013708971885,0,11963
2027,0.6,0.55,18.055573385751703,0,11612
2028,0.6,0.6,16.069872553662805,0,11082
2029,0.6,0.65,13.230275559662168,0,11737
2030,0.6,0.7,14.719092148244266,0,11040
2031,0.6,0.75,0.014201073179067866,12802,1
2032,0.6,0.8,12.832316345926724,0,11243
2033,0.6,0.85,0.03286138031737329,12896,1
2034,0.6,0.9,10.10781850455441,0,11235
2035,0.6,0.95,10.369117069178838,0,10930
2036,0.6,1.0,9.854187888909184,0,11129
2037,0.65,0.01,1250.6916235659035,0,12863
2038,0.65,0.05,220.8707470760487,0,12767
2039,0.65,0.1,114.69882520138094,0,12652
2040,0.65,0.15,70.02590762224574,0,12561
2041,0.65,0.2,45.9555703860221,0,12480
2042,0.65,0.25,43.468435511192,0,12508
2043,0.65,0.3,28.76703588104403,0,12236
2044,0.65,0.35,33.559782836209976,0,12332
2045,0.65,0.4,29.60153769153871,0,12149
2046,0.65,0.45,18.62029432386168,0,11958
2047,0.65,0.5,17.780235003095914,0,12054
2048,0.65,0.55,16.473435327160402,0,11839
2049,0.65,0.6,17.522676718257422,0,12052
2050,0.65,0.65,15.056612120575034,0,11116
2051,0.65,0.7,13.975248703147686,0,11370
2052,0.65,0.75,12.93125404490718,0,11583
2053,0.65,0.8,12.619766760269652,0,11268
2054,0.65,0.85,12.035723610990686,0,11541
2055,0.65,0.9,13.54101855123472,0,11010
2056,0.65,0.95,10.983651353878708,0,11482
2057,0.65,1.0,13.422341989799216,0,11455
2058,0.7,0.01,848.1669199892093,0,12768
2059,0.7,0.05,224.5050351104421,0,12825
2060,0.7,0.1,102.86778185295708,0,12711
2061,0.7,0.15,72.97091611838674,0,12660
2062,0.7,0.2,50.76560870580339,0,12513
2063,0.7,0.25,46.487025699205454,0,12401
2064,0.7,0.3,32.54956782029809,0,11688
2065,0.7,0.35,34.2144317864885,0,12014
2066,0.7,0.4,22.35701764853943,0,12069
2067,0.7,0.45,28.218986160328466,0,12218
2068,0.7,0.5,20.245078826979142,0,11838
2069,0.7,0.55,23.01082460976236,0,11996
2070,0.7,0.6,16.541274279231505,0,12092
2071,0.7,0.65,17.928936632264566,0,11719
2072,0.7,0.7,13.723461452391385,0,11944
2073,0.7,0.75,12.969876037564864,0,11811
2074,0.7,0.8,13.267561063925962,0,11070
2075,0.7,0.85,10.905414680000208,0,11226
2076,0.7,0.9,13.193760241403186,0,11521
2077,0.7,0.95,9.799035229070993,0,11126
2078,0.7,1.0,9.761150374693974,0,11851
2079,0.75,0.01,865.6419848424077,0,12876
2080,0.75,0.05,217.082343732816,0,12519
2081,0.75,0.1,81.14699981914538,0,12904
2082,0.75,0.15,69.66447856682635,0,12714
2083,0.75,0.2,52.81208482222368,0,12634
2084,0.75,0.25,47.1501339770425,0,12279
2085,0.75,0.3,31.233625965008393,0,12138
2086,0.75,0.35,24.55313721098995,0,12022
2087,0.75,0.4,22.78706782900705,0,12126
2088,0.75,0.45,22.87116584778796,0,12175
2089,0.75,0.5,20.911898848585306,0,12097
2090,0.75,0.55,16.154748187586293,0,11771
2091,0.75,0.6,18.982165180754144,0,12140
2092,0.75,0.65,14.233924474875842,0,12121
2093,0.75,0.7,14.9624717567492,0,12031
2094,0.75,0.75,13.735987463820159,0,11650
2095,0.75,0.8,12.871104449814082,0,11566
2096,0.75,0.85,11.25882332820874,0,11762
2097,0.75,0.9,13.087412670183245,0,11869
2098,0.75,0.95,11.334150374570685,0,11869
2099,0.75,1.0,10.477426583686476,0,11071
2100,0.8,0.01,870.2503595554996,0,12970
2101,0.8,0.05,285.55173431592016,0,12679
2102,0.8,0.1,97.18890155491228,0,12623
2103,0.8,0.15,65.63585638962572,0,12462
2104,0.8,0.2,47.8880458054654,0,12473
2105,0.8,0.25,55.97471260430833,0,12614
2106,0.8,0.3,29.120321468179608,0,12456
2107,0.8,0.35,0.033371176389864754,12884,1
2108,0.8,0.4,22.674057731486453,0,12392
2109,0.8,0.45,18.092727889677136,0,12451
2110,0.8,0.5,17.262264830262822,0,12193
2111,0.8,0.55,16.608632981941966,0,12324
2112,0.8,0.6,14.170236712420873,0,12162
2113,0.8,0.65,16.512807799167767,0,12153
2114,0.8,0.7,12.057778601518311,0,12081
2115,0.8,0.75,13.700201123424534,0,12166
2116,0.8,0.8,12.208927306009887,0,11662
2117,0.8,0.85,13.402415691445816,0,12373
2118,0.8,0.9,0.03245401950154131,12990,1
2119,0.8,0.95,9.92167082569313,0,11986
2120,0.8,1.0,9.79279931727307,0,11797
2121,0.85,0.01,1187.2025882294604,0,12745
2122,0.85,0.05,206.30063921908604,0,12812
2123,0.85,0.1,96.23932281782601,0,12849
2124,0.85,0.15,75.52683128844339,0,12684
2125,0.85,0.2,45.80253770845468,0,12578
2126,0.85,0.25,37.52912340335278,0,12499
2127,0.85,0.3,29.05038000844409,0,12372
2128,0.85,0.35,32.22285062691181,0,12370
2129,0.85,0.4,22.30690707331608,0,12255
2130,0.85,0.45,20.58979500855846,0,12259
2131,0.85,0.5,19.25480280327022,0,12358
2132,0.85,0.55,20.295873155774306,0,12015
2133,0.85,0.6,17.175107048481575,0,12018
2134,0.85,0.65,20.52102980512654,0,12171
2135,0.85,0.7,12.180560255895355,0,12033
2136,0.85,0.75,13.681745061197018,0,12277
2137,0.85,0.8,12.432278049387696,0,11990
2138,0.85,0.85,13.237194294120533,0,11830
2139,0.85,0.9,10.197563407324225,0,12139
2140,0.85,0.95,11.380302477108525,0,11446
2141,0.85,1.0,10.152311169512831,0,12044
2142,0.9,0.01,981.6819538448436,0,12840
2143,0.9,0.05,185.8390712507234,0,12819
2144,0.9,0.1,94.99179927938931,0,12647
2145,0.9,0.15,63.90360807781492,0,12775
2146,0.9,0.2,47.983835965859896,0,12626
2147,0.9,0.25,45.04418365198785,0,12656
2148,0.9,0.3,36.844935941639584,0,12643
2149,0.9,0.35,23.881707195996718,0,12463
2150,0.9,0.4,29.833446578233968,0,12294
2151,0.9,0.45,20.450928943686225,0,12477
2152,0.9,0.5,21.06965107718885,0,12407
2153,0.9,0.55,0.13825430216404702,12795,1
2154,0.9,0.6,19.23564252400144,0,12372
2155,0.9,0.65,13.258433006086026,0,12114
2156,0.9,0.7,15.282374600547302,0,12474
2157,0.9,0.75,11.99379934577652,0,12148
2158,0.9,0.8,13.520162830682269,0,11857
2159,0.9,0.85,0.013194828521291549,12936,1
2160,0.9,0.9,12.784810981617827,0,11833
2161,0.9,0.95,11.024451458733504,0,12262
2162,0.9,1.0,16.998830023325223,0,12056
2163,0.95,0.01,881.8101012325895,0,12891
2164,0.95,0.05,193.17505244810715,0,12885
2165,0.95,0.1,96.03795167955255,0,12774
2166,0.95,0.15,61.62853917573961,0,12704
2167,0.95,0.2,44.90518434695701,0,12534
2168,0.95,0.25,38.4039165580836,0,12457
2169,0.95,0.3,34.74284429162797,0,12604
2170,0.95,0.35,28.62036330311373,0,12242
2171,0.95,0.4,24.510655323014998,0,12478
2172,0.95,0.45,18.784014653084505,0,12114
2173,0.95,0.5,17.372974490445294,0,12433
2174,0.95,0.55,16.976192682358292,0,12389
2175,0.95,0.6,15.216244278396218,0,12153
2176,0.95,0.65,14.208868212627277,0,12119
2177,0.95,0.7,13.288949400917197,0,12304
2178,0.95,0.75,14.737320116597955,0,12212
2179,0.95,0.8,11.094408966325423,0,11405
2180,0.95,0.85,10.5239598252044,0,11964
2181,0.95,0.9,10.43438225593399,0,12200
2182,0.95,0.95,10.780906391779494,0,12218
2183,0.95,1.0,9.224589449729603,0,12113
2184,1.0,0.01,946.7760479733388,0,12937
2185,1.0,0.05,210.733701444753,0,12758
2186,1.0,0.1,85.40664394757208,0,12746
2187,1.0,0.15,68.14109933821777,0,12771
2188,1.0,0.2,56.880789791834076,0,12723
2189,1.0,0.25,35.656440043618666,0,12735
2190,1.0,0.3,37.93435566503498,0,12570
2191,1.0,0.35,25.390506561496895,0,12448
2192,1.0,0.4,26.319152805533978,0,12696
2193,1.0,0.45,20.938781247251416,0,12476
2194,1.0,0.5,22.150347532124467,0,12264
2195,1.0,0.55,22.513487470515276,0,12381
2196,1.0,0.6,14.218327199988725,0,11741
2197,1.0,0.65,17.534343516383807,0,12437
2198,1.0,0.7,14.338067047110254,0,12468
2199,1.0,0.75,10.813463810706933,0,12142
2200,1.0,0.8,10.856369514997482,0,12307
2201,1.0,0.85,13.854504549080264,0,12217
2202,1.0,0.9,10.451553865042811,0,12473
2203,1.0,0.95,8.994116231707363,0,12392
2204,1.0,1.0,11.385649411180149,0,12229
